m,Bx,By,Bz
10.55,0.539855752013364,-0.492912685077721,0.000131485474558185
10.56,0.548091106052095,-0.483936868524729,-5.69669150268168e-05
10.57,0.556226547339185,-0.474797659883504,-0.00024880951982423
10.58,0.564275526432457,-0.465479152882937,-0.000444178103490329
10.59,0.572209654388806,-0.456001993985588,-0.000641768296330352
10.6,0.579998045657585,-0.446389025681855,-0.000840227979349199
10.61,0.587609820162844,-0.436663097658749,-0.0010382064834945
10.62,0.595080560033921,-0.426786323675873,-0.00124222056871051
10.63,0.602433705068722,-0.416742846292106,-0.0014528561447733
10.64,0.609620848628102,-0.406587944861132,-0.00165974802908567
10.65,0.616593527240409,-0.396376949378918,-0.00185294841043954
10.66,0.623313841709797,-0.386156636615037,-0.00202329907340812
10.67,0.629860829007501,-0.375873797129,-0.00217595355403226
10.68,0.636231204558513,-0.365531826141133,-0.00231484278798174
10.69,0.642386311024267,-0.355161716172583,-0.002441278730539
10.7,0.648287498156417,-0.344794468896599,-0.00255657378014036
10.71,0.653931646372363,-0.334454928997941,-0.00266123536362493
10.72,0.659395051964355,-0.324128935094468,-0.00275462859106492
10.73,0.664669976860502,-0.313790539472237,-0.00283871103716319
10.74,0.669742548912796,-0.303414066393022,-0.0029154198569568
10.75,0.674598947306016,-0.292973924175732,-0.00298706239348251
10.76,0.679284739695283,-0.282470801904772,-0.00305681752213062
10.77,0.683828169665929,-0.271914852714075,-0.00312341189936137
10.78,0.68820518094541,-0.261300506799759,-0.00318284116204285
10.79,0.692391715941717,-0.250622200027204,-0.00323110075995333
10.8,0.696375921935441,-0.23986897454015,-0.0032654435494204
10.81,0.700240169300692,-0.229003568044264,-0.00329314557868411
10.82,0.703966577201335,-0.218062038863695,-0.00331175032871871
10.83,0.707507996870167,-0.207096264563429,-0.0033156928441762
10.84,0.710817213894727,-0.196158155566854,-0.00329970302761576
10.85,0.713903062162467,-0.18527802357862,-0.00325928917608555
10.86,0.716860544995465,-0.174420426384022,-0.00319818432762343
10.87,0.719656584382701,-0.163568600985169,-0.0031244081771303
10.88,0.722251767535305,-0.15270755425293,-0.00304601593666593
10.89,0.724607643337564,-0.14182214075014,-0.00297099260326618
10.9,0.72680603556999,-0.130887012039378,-0.00289759652642632
10.91,0.728888053529916,-0.119916550469534,-0.00282292699965413
10.92,0.730809056370621,-0.108946260915157,-0.00274919777271683
10.93,0.732524326452542,-0.0980116731073,-0.00267887486900151
10.94,0.734013805257896,-0.0871478117372572,-0.00261382515557606
10.95,0.735412681762012,-0.0763591740669739,-0.00255242614805421
10.96,0.736699478908759,-0.0656063589104683,-0.00249508907165808
10.97,0.737813741586973,-0.0548467589210061,-0.00244288194223495
10.98,0.738695004587017,-0.0440377809065748,-0.00239687009319619
10.99,0.739385434812035,-0.0331574904225959,-0.00235571906842047
11,0.740026550518931,-0.0222313746780024,-0.00231753442071237
11.01,0.740539393636679,-0.0112639064238771,-0.0022870676357279
11.02,0.740838004038152,-0.000258518877308683,-0.00226916783327644
11.03,0.740839961365526,0.0107825844727425,-0.00226883176800961
11.04,0.740687744864849,0.0219170037762571,-0.00228734293183306
11.05,0.740462532624309,0.033126706895239,-0.00232216186114253
11.06,0.740121967024812,0.0443408266654105,-0.00237111709551067
11.07,0.739623706682497,0.0554884861583384,-0.00243203726909706
11.08,0.73892348343714,0.0665048914069294,-0.00250283861034407
11.09,0.738002989803042,0.0774023000124238,-0.00258374965052925
11.1,0.736910647866369,0.0882335775685563,-0.00267748241329242
11.11,0.735701125330453,0.0990503984103112,-0.00278681805818008
11.12,0.73442899664884,0.109904452956056,-0.00291464816457795
11.13,0.733011793505066,0.120805879419175,-0.00306524402004139
11.14,0.731279194780997,0.13170841975514,-0.0032386939221771
11.15,0.729316138744845,0.142620570958525,-0.00342851835733944
11.16,0.72721254425576,0.153552141869949,-0.00362814593400995
11.17,0.72505142004102,0.164512305156545,-0.0038311990677831
11.18,0.722669088736343,0.175487088651524,-0.00403973869029461
11.19,0.720010014349649,0.186473592455212,-0.00425684525001083
11.2,0.717140004318724,0.197480583395824,-0.00448282917075468
11.21,0.714124780190735,0.208516855597792,-0.00471804803927978
11.22,0.710982745907996,0.219598891590523,-0.00496313414335559
11.23,0.707539998045242,0.230750180362348,-0.00521923435631545
11.24,0.703836069522654,0.241924770820291,-0.0054850803167007
11.25,0.69994513427963,0.253068955937499,-0.00575911248217451
11.26,0.6959413780326,0.264129045326558,-0.0060397669910011
11.27,0.691794802833203,0.275084783389923,-0.0063303326238438
11.28,0.687401361421098,0.285970268113231,-0.00663328039987551
11.29,0.682799208763213,0.296794725255078,-0.00694156024577675
11.3,0.678028083024559,0.307566987445541,-0.00724804976206391
11.31,0.6731221300467,0.318294667504068,-0.00754633439595168
11.32,0.667987868497504,0.328959022763765,-0.00784646655079488
11.33,0.662605323265388,0.339564613644978,-0.00814713484905857
11.34,0.657010418693264,0.350129679823332,-0.00843932281102332
11.35,0.651239074596222,0.360672468963353,-0.00871401089803039
11.36,0.645294385928438,0.371208307736863,-0.00896625134028738
11.37,0.639073679991379,0.38172933068725,-0.00920767024029894
11.38,0.63260271055067,0.39222106882363,-0.00943847536645447
11.39,0.625923627481461,0.402669578898789,-0.00965711945269987
11.4,0.619078513531354,0.41306095476759,-0.00986196329096733
11.41,0.612023141856472,0.423420769974568,-0.0100704636171761
11.42,0.60469723479052,0.433760177072146,-0.0102886746512741
11.43,0.597154876629706,0.444025015117751,-0.0104884595572041
11.44,0.58945056771607,0.454160927398674,-0.0106415736136875
11.45,0.581631435879545,0.464118755174166,-0.010723056473014
11.46,0.573621682590697,0.473942248079631,-0.0107680991802442
11.47,0.565419917812348,0.483638158880346,-0.0107913852045789
11.48,0.55707003138039,0.493183487673373,-0.0107892106478342
11.49,0.548615854705429,0.502555278733571,-0.0107577197345908
11.5,0.540082209549788,0.511741707576803,-0.0107065339929622
11.51,0.531423003503949,0.520771459712903,-0.0106703241723439
11.52,0.522630162949208,0.529649829563942,-0.0106272531657803
11.53,0.513700877396264,0.538378983903716,-0.0105505302766755
11.54,0.504632335265342,0.546961088693405,-0.0104133585356695
11.55,0.495393954012074,0.555422218497368,-0.0102290881229004
11.56,0.485976098422935,0.563768426953446,-0.0100311108557986
11.57,0.476410683304944,0.571968965994596,-0.00981928662734594
11.58,0.466729580308819,0.57999312939187,-0.00959324461069164
11.59,0.456959085718137,0.587816472258919,-0.00935207636280455
11.6,0.447055703193493,0.595490684002223,-0.00908945456296276
11.61,0.437021484564916,0.603012443113042,-0.00880957190776402
11.62,0.426880394837746,0.610353454805323,-0.00851973673274586
11.63,0.416656405133737,0.61748542967013,-0.00822725431797386
11.64,0.406343242844241,0.624416180027827,-0.00792783516004238
11.65,0.39588996842351,0.631215505883139,-0.00759609492375252
11.66,0.385352070154858,0.637835640980109,-0.00724311468513397
11.67,0.374792288236223,0.644220507664789,-0.00688273751645559
11.68,0.364273298001037,0.650314170242455,-0.00652850999324779
11.69,0.35381019080453,0.656154491311443,-0.00617265719982643
11.7,0.343361828295474,0.661799779337432,-0.00580705037480495
11.71,0.332901074073953,0.667239541285734,-0.00544126224316367
11.72,0.322400793707233,0.672463277910874,-0.00508486096447229
11.73,0.311837114932888,0.677468465946926,-0.00474636666707802
11.74,0.301223121543199,0.682321119260836,-0.00442120451746407
11.75,0.290561171269255,0.687018271599442,-0.00410575747724495
11.76,0.27984642234867,0.691534830652379,-0.00379861336512437
11.77,0.26907400262704,0.695845752829361,-0.00349804969531384
11.78,0.258232246618573,0.699965259036412,-0.00320139047364497
11.79,0.247311576647922,0.703963329723951,-0.00290723943891064
11.8,0.236332228584425,0.707804655353735,-0.00261993342669435
11.81,0.225315704846022,0.711448339700572,-0.00234403200894245
11.82,0.214283143292705,0.714854057349344,-0.00208405720126775
11.83,0.203193321154803,0.718086094900637,-0.00183774094772632
11.84,0.192044617490698,0.721183455605699,-0.0016032224379932
11.85,0.180891269104525,0.724107922428538,-0.00138333703401808
11.86,0.169787494586467,0.726821346408603,-0.0011805545622839
11.87,0.158781864845051,0.729303482557013,-0.000997216555076195
11.88,0.147855546120434,0.731661502893406,-0.000832277618228239
11.89,0.136977701018147,0.733887870541216,-0.000684430945999778
11.9,0.126123317700519,0.735942904425961,-0.000552712793270398
11.91,0.115267393106452,0.737786917829289,-0.000436157266028005
11.92,0.104408927667986,0.739445632517914,-0.000336617447986284
11.93,0.0935735969613948,0.74101957624431,-0.000256780349956499
11.94,0.0827329972647797,0.742463682227934,-0.000190934498278061
11.95,0.0718567188311759,0.743727365385299,-0.00013328849688423
11.96,0.0609143102339027,0.744762387503184,-7.75556737408825e-05
11.97,0.0498852007362825,0.745688145920621,-1.45936457695353e-05
11.98,0.0387900821963074,0.746538217775894,4.9425793881154e-05
11.99,0.0276592646768693,0.747232012185338,0.00010140763855495
12,0.0165230763945132,0.747688945175645,0.000128257341366525
12.01,0.00540201642639849,0.74786791870135,0.000117301190075227
12.02,-0.00574300140937345,0.747961287664391,6.78857545706318e-05
12.03,-0.0169043578618698,0.747965233627365,-7.17350852069698e-06
12.04,-0.0280629262218358,0.747829128791911,-9.45479892814211e-05
12.05,-0.0391995703318811,0.747502405433199,-0.000180510557899388
12.06,-0.0503054254135359,0.746970607594694,-0.000258709534084342
12.07,-0.061394585126479,0.746290894539696,-0.000337749560504363
12.08,-0.0724729884839618,0.745484556232054,-0.000419682420140899
12.09,-0.0835462393422272,0.744571602775478,-0.000506309973259185
12.1,-0.0946192498921016,0.743567764205589,-0.000599429312718745
12.11,-0.105670983699407,0.74232362943212,-0.000699470910377614
12.12,-0.116703402342955,0.74081472346719,-0.000803143895058013
12.13,-0.127735877378662,0.739120530435152,-0.000906748767638736
12.14,-0.138787788889647,0.737320588598491,-0.00100614868655901
12.15,-0.149873354178931,0.735441727693795,-0.00109656628896743
12.16,-0.160974962502956,0.733274677057283,-0.00117272765970117
12.17,-0.172086398229645,0.730855978069839,-0.00123827405954715
12.18,-0.183204951342398,0.728266193269438,-0.00129788056643398
12.19,-0.194327930286465,0.725585885876866,-0.00135621876987331
12.2,-0.205452412738071,0.722777943124108,-0.00141333280571228
12.21,-0.216576438152842,0.719713043530695,-0.00146270557213638
12.22,-0.227699230716869,0.716434440431194,-0.00150252026085079
12.23,-0.238820047775238,0.712987814859497,-0.00153125516753883
12.24,-0.249939472827604,0.709412257421671,-0.0015465586204428
12.25,-0.261083752341789,0.705575361544641,-0.00153826801122536
12.26,-0.2722329379992,0.701458801755639,-0.00150819225623554
12.27,-0.283346385047006,0.697129182472987,-0.00146393513058853
12.28,-0.294383463973205,0.692653117454804,-0.00141309663067193
12.29,-0.305307539661982,0.688058603811656,-0.00136044164590354
12.3,-0.316125863730882,0.68322201663899,-0.00129726302569646
12.31,-0.32686993702243,0.678157251814526,-0.00122173146582628
12.32,-0.337571239782921,0.672899195465075,-0.00113358313521028
12.33,-0.348261228469226,0.667482777767402,-0.00103214589575329
12.34,-0.358960398224903,0.661862661855374,-0.000911240125157663
12.35,-0.36964784382601,0.655969247530238,-0.000767534503239936
12.36,-0.3802940254317,0.649844367086915,-0.000608495582967952
12.37,-0.390869431547845,0.643530490937381,-0.000441639318437659
12.38,-0.401346572224179,0.637063400059265,-0.000274128259634146
12.39,-0.411740920772633,0.63035474817589,-0.000103582148664863
12.4,-0.422058376688757,0.623393257090015,7.5665043681214e-05
12.41,-0.4322918827424,0.61621712952493,0.000267503046214087
12.42,-0.442434346602215,0.608864620135885,0.000476238082918957
12.43,-0.452497470698229,0.601337044554518,0.000708699886832576
12.44,-0.462521910091108,0.593541599330448,0.000971752372048662
12.45,-0.472452310486105,0.585528363507268,0.00125312329041045
12.46,-0.482224728115642,0.577362274830807,0.0015390565509506
12.47,-0.491775233941343,0.569108285500753,0.00181579782880011
12.48,-0.501101711666635,0.560760092631219,0.00208434203272955
12.49,-0.51025295809777,0.552264163849386,0.00235385400062831
12.5,-0.519230662274126,0.54362762129331,0.00262006500300966
12.51,-0.528036480090071,0.534857640242512,0.00287850091359183
12.52,-0.536673501817669,0.525958932743102,0.00312541550627151
12.53,-0.545162108901439,0.516902625563283,0.00336282166594884
12.54,-0.553502495645981,0.507684144353451,0.00359265646251006
12.55,-0.561687144481791,0.498310725331876,0.00381566602367944
12.56,-0.569708539557924,0.488789606477112,0.00403259752822879
12.57,-0.577577250124389,0.479107994601682,0.00424531616098613
12.58,-0.585330813112549,0.469223120679266,0.00445592188857181
12.59,-0.592936286214813,0.459170188480177,0.00466055274836818
12.6,-0.600355587697253,0.44899012473298,0.00485480375135674
12.61,-0.607550602135648,0.438723886720242,0.00503461070574608
12.62,-0.61456838603063,0.428331091527602,0.00520492355168032
12.63,-0.621439793166186,0.417789204240532,0.00536799927229678
12.64,-0.628109435003736,0.407159231710442,0.00551633818352982
12.65,-0.634521936662466,0.396502193397732,0.00564244157916228
12.66,-0.640632984006214,0.385873082723273,0.00574017281462674
12.67,-0.646522943238198,0.37524374318303,0.00581821986745751
12.68,-0.652209748728338,0.364589948136197,0.00587650089240293
12.69,-0.65768015438539,0.353901238631832,0.00591082403661509
12.7,-0.662920846075455,0.343167190339485,0.00591729844386064
12.71,-0.66794816761178,0.332376096129491,0.00589240271673875
12.72,-0.672824780049334,0.321525535968295,0.00583948193820972
12.73,-0.677529186217945,0.310628184575086,0.00576656582558361
12.74,-0.682034860460045,0.299697257496804,0.00568176683875068
12.75,-0.686315535843898,0.288745982840745,0.00559318795688165
12.76,-0.690421025412362,0.277783321648493,0.00550391835785041
12.77,-0.694384938494494,0.266795980604894,0.00540979184988703
12.78,-0.698180458042281,0.255764331159626,0.00530699979176225
12.79,-0.701780687825232,0.244668777158338,0.0051920052666125
12.8,-0.705172232568145,0.233483625543438,0.00506218043720271
12.81,-0.708441146140959,0.22216547246991,0.00492327643204916
12.82,-0.711571817978431,0.210767088001387,0.00477431981973023
12.83,-0.714519794574237,0.199359066172561,0.00461220411864662
12.84,-0.717240637916303,0.18801201128047,0.00443382189656701
12.85,-0.719747709556142,0.176760051273641,0.00423565342790815
12.86,-0.722136000824261,0.165548598544956,0.00401948630510753
12.87,-0.724371828408202,0.154370121445001,0.00379343849112679
12.88,-0.726415791920667,0.143220027217258,0.00356567258860718
12.89,-0.728229657297935,0.132094054365256,0.00334454781531176
12.9,-0.729899335497799,0.121012687770637,0.00313357976005165
12.91,-0.731464978958875,0.109967333407175,0.00292748296589761
12.92,-0.732881816940302,0.0989251033695603,0.00272031501059058
12.93,-0.734105071240333,0.0878531198719098,0.00250613268552351
12.94,-0.735116560340846,0.0767224917841003,0.00227733616983383
12.95,-0.736053598332928,0.0655432088125299,0.00202486335171748
12.96,-0.736887236612647,0.0543267653649665,0.00176384543868877
12.97,-0.737550076085984,0.0430810774650811,0.00151287132296584
12.98,-0.737974642308638,0.0318140860815643,0.00129068170933408
12.99,-0.738197930621448,0.0205130534641005,0.00110825818858738
13,-0.738364101849401,0.00915736374612239,0.000954840751292291
13.01,-0.73841370495414,-0.00222222013631534,0.000823179419901246
13.02,-0.738281312715709,-0.0135935822882686,0.000706299937505296
13.03,-0.737904038150208,-0.0249254516848334,0.000597443801035581
13.04,-0.737360758049173,-0.0362355999521709,0.000501763219678389
13.05,-0.736709877779115,-0.0475376437950195,0.000421183382618609
13.06,-0.73594215598631,-0.0588227308771591,0.000351397926423413
13.07,-0.735048270121789,-0.0700820033534405,0.000288195897262158
13.08,-0.73400008213491,-0.0813039327101772,0.000227392033482522
13.09,-0.7327060753416,-0.092475817485458,0.000168844014244975
13.1,-0.73121174709543,-0.103616381910209,0.000117527351386974
13.11,-0.72958381792076,-0.114748213791422,7.87200197523361e-05
13.12,-0.727889002810124,-0.125893915359411,5.76972704447107e-05
13.13,-0.726058078562086,-0.137051991248304,5.50983623145637e-05
13.14,-0.723931793577663,-0.148197220992807,6.72959941057996e-05
13.15,-0.721584782465975,-0.159340143937904,9.77500742663853e-05
13.16,-0.719095727881316,-0.170491976507647,0.00015003359009972
13.17,-0.716536189914861,-0.181663132862162,0.000228122355599221
13.18,-0.713754375864076,-0.192837856868802,0.000342825275374374
13.19,-0.710703126985407,-0.204012727429255,0.000486939159409373
13.2,-0.707441445758854,-0.215196796276724,0.000645739876091109
13.21,-0.704028332475526,-0.22639912807734,0.000804502629961755
13.22,-0.70047567663942,-0.23763675571372,0.000952902043728145
13.23,-0.696617990494439,-0.24893212044302,0.00110302545350602
13.24,-0.692498510575918,-0.260237884312265,0.00125569121226415
13.25,-0.68819199611233,-0.271499361237584,0.00140927524196047
13.26,-0.683773144417557,-0.282661894423487,0.00156213359632539
13.27,-0.679212904466137,-0.293707012801893,0.00171457802692286
13.28,-0.674412762492728,-0.304669444168774,0.00186877672454209
13.29,-0.669408397043965,-0.315556187109469,0.00202473525919701
13.3,-0.664236664238553,-0.32637391493294,0.00218243576785826
13.31,-0.65892865474498,-0.337128728429282,0.00234230182666344
13.32,-0.653394821344045,-0.34781380810582,0.00251180422636804
13.33,-0.647620042612414,-0.358427908971299,0.00268710244719481
13.34,-0.641640752254747,-0.368974692096472,0.00285961509738553
13.35,-0.635493309178634,-0.379457847227304,0.00302068122360577
13.36,-0.629182382771352,-0.389880262504976,0.00316547488662449
13.37,-0.622614415308089,-0.400239423468516,0.0033040667971162
13.38,-0.61581308730216,-0.410532015131171,0.00343648335998273
13.39,-0.608816256266561,-0.420754904208593,0.00356124641534833
13.4,-0.601661780239022,-0.430904965688747,0.00367687701048088
13.41,-0.594304639137268,-0.4410149627363,0.0037940745566192
13.42,-0.586694215869216,-0.451088704536062,0.00391721622760927
13.43,-0.578887927164695,-0.46106506842816,0.00403066222396319
13.44,-0.570943485814824,-0.470882799904245,0.00411879664685631
13.45,-0.562911898616845,-0.480485783611574,0.00416821323115152
13.46,-0.554734262258189,-0.489910628800845,0.00420272400155153
13.47,-0.546397615852106,-0.499177908338768,0.00422590640057839
13.48,-0.53792291836115,-0.508284672727645,0.00422882094223247
13.49,-0.529331129202873,-0.517227977014017,0.00420252694677846
13.5,-0.520628065741277,-0.526010594266582,0.00414695022149779
13.51,-0.511776338138688,-0.534649620469006,0.0040868330841735
13.52,-0.502780137967378,-0.54314415150153,0.00402199446973452
13.53,-0.493647930538331,-0.551491575329563,0.00394983102092986
13.54,-0.484388124268123,-0.559689314157448,0.00386755591743974
13.55,-0.474969484572521,-0.567763064225601,0.00379279837419728
13.56,-0.465378424664553,-0.575720649157472,0.00373242774941482
13.57,-0.455650879453737,-0.583531914769915,0.00366706383561947
13.58,-0.445822790631354,-0.591166714229661,0.00357732101349473
13.59,-0.435923393746232,-0.598602444936409,0.0034480098558469
13.6,-0.425905057481384,-0.605898319495499,0.0033146782474906
13.61,-0.415773973115272,-0.61304377317232,0.00318464086554801
13.62,-0.405560064263005,-0.620000552260269,0.00305111614873212
13.63,-0.395293210763282,-0.626730449205714,0.00290708448397822
13.64,-0.384977635737117,-0.633232945386186,0.00274856435797505
13.65,-0.374570661299096,-0.639580709011487,0.00258209311974873
13.66,-0.364104011713543,-0.645741832290034,0.00241120517374201
13.67,-0.353614501867425,-0.651677098154216,0.00223901930996906
13.68,-0.343138935239572,-0.657347427103143,0.00206860707076956
13.69,-0.332691343434905,-0.662792564431693,0.00188225515022357
13.7,-0.322244619995639,-0.66805882073305,0.00167491072166021
13.71,-0.31177123470948,-0.673134126634414,0.00146325112025089
13.72,-0.301243679908075,-0.678006384170428,0.00126409150022125
13.73,-0.290636036077512,-0.68267180333014,0.00109201489134625
13.74,-0.279949034491641,-0.68719327633177,0.000938910042986865
13.75,-0.269195818615991,-0.69156619142431,0.000799044399853219
13.76,-0.258388051823291,-0.695765347956551,0.000670182199889166
13.77,-0.24753740262794,-0.699765547867368,0.000550083210781552
13.78,-0.236634382705551,-0.703583668454657,0.000435482885126501
13.79,-0.225651654321744,-0.707289082195478,0.000324827208634568
13.8,-0.214626068242003,-0.710839812738618,0.00022211213802191
13.81,-0.203597375749288,-0.714188524824445,0.000131672894114573
13.82,-0.192604979830872,-0.717288772857923,5.75033478611431e-05
13.83,-0.18163601584772,-0.720212268000967,-2.1767958806318e-06
13.84,-0.170669950695972,-0.723000449939499,-4.91499264387157e-05
13.85,-0.159714716723029,-0.72561202238078,-8.16436946184246e-05
13.86,-0.148778255278513,-0.728005690777732,-9.78859819522199e-05
13.87,-0.137871970241233,-0.730159072418715,-9.55642458679989e-05
13.88,-0.127014117216593,-0.732180663466125,-7.15440283573926e-05
13.89,-0.116173470580308,-0.734070727534292,-3.08984550211472e-05
13.9,-0.105310756909704,-0.735799471178845,2.01532617766648e-05
13.91,-0.0943866890847891,-0.737337140347961,7.5065900848631e-05
13.92,-0.0833699611983989,-0.738717882546578,0.0001271240474396
13.93,-0.072274969947292,-0.740030986570165,0.00017636250636982
13.94,-0.0611311536963097,-0.741218199705461,0.000229617102025945
13.95,-0.0499679043150799,-0.742216464274683,0.000293842715897191
13.96,-0.0388139100706648,-0.742965928380067,0.000375915983771791
13.97,-0.0276487746586853,-0.743604440128013,0.000475840276521533
13.98,-0.0164604609514959,-0.744167457534897,0.000589258940169118
13.99,-0.00526289668412246,-0.744562486015863,0.000713736583215482
14,0.00592998045079216,-0.744697086296638,0.000846476041568484
14.01,0.0171126904811966,-0.744525687447602,0.000984879763447771
14.02,0.0283207681771511,-0.744269316970016,0.00112790200021201
14.03,0.0395391195139528,-0.743932627227624,0.00127662752732398
14.04,0.0507427755768464,-0.743470473661036,0.00143227805538793
14.05,0.0619067578337016,-0.742837717385421,0.00159607086639302
14.06,0.0730080496826304,-0.742000808974668,0.00176839987809899
14.07,0.0840571802024027,-0.74098597649393,0.00194677793170299
14.08,0.0950857950877675,-0.739837567434163,0.00212847583997647
14.09,0.106125729894283,-0.738599852295403,0.00231095308456266
14.1,0.117207279027565,-0.737310726677606,0.00249113832308425
14.11,0.12830042233993,-0.735781454145036,0.00266201203559654
14.12,0.139394631649248,-0.733969473209303,0.00282313989966927
14.13,0.150507658129763,-0.731960382544444,0.00297760068484415
14.14,0.161657272109546,-0.729839777108139,0.00312846736793302
14.15,0.172858187186292,-0.727636834377629,0.00327640181930918
14.16,0.18409972827718,-0.725138144063015,0.00341107262438854
14.17,0.195367008687257,-0.722377885240408,0.00353176860232276
14.18,0.206646356580619,-0.719432595197085,0.00363970367514026
14.19,0.217924104656627,-0.716378863354249,0.00373573916767025
14.2,0.229200721541057,-0.713167274314165,0.00381146891579975
14.21,0.24048356878086,-0.70967100439968,0.00385740612118735
14.22,0.251757951802508,-0.705949236172486,0.00388124606102595
14.23,0.263008943150995,-0.702063296631926,0.00389085589589912
14.24,0.274223106037978,-0.698067540445865,0.00389329883300955
14.25,0.285420021357441,-0.693846657995494,0.00387585662814158
14.26,0.296592078276413,-0.689378554234225,0.00383553825292599
14.27,0.30771473347389,-0.68471586987583,0.00377794508403299
14.28,0.31876343175696,-0.679911301514053,0.00370830882372265
14.29,0.32971506275096,-0.674984027762495,0.00362872124580869
14.3,0.34057102136252,-0.66982893760206,0.00352826404867447
14.31,0.351353323816537,-0.664456228437744,0.00340653866788127
14.32,0.362084632466452,-0.65889260146202,0.00326473283539252
14.33,0.372787615665959,-0.653164753017682,0.00310403214569315
14.34,0.383475053963939,-0.647223987425888,0.00291695785944891
14.35,0.394130624189526,-0.641008587212834,0.00269698192626262
14.36,0.404734953176299,-0.63456036536326,0.0024509561286006
14.37,0.415268715820383,-0.627921539108169,0.00218595650775427
14.38,0.425716530703273,-0.621126333242501,0.00190763054639604
14.39,0.436121637848379,-0.614077607831316,0.00160383586596902
14.4,0.446463078336312,-0.606778873189111,0.00127481407041895
14.41,0.456691125547314,-0.599288007096762,0.00092791524760507
14.42,0.466756065582717,-0.591662898281845,0.000570487836007924
14.43,0.476634241858771,-0.583927453615214,0.000203767045049347
14.44,0.486381813964556,-0.576001194815562,-0.000185285958133424
14.45,0.495979004195501,-0.567902487271562,-0.000586509369676375
14.46,0.505397527077585,-0.559660810314662,-0.000987355187354357
14.47,0.514609062035387,-0.551305691559962,-0.00137559257749852
14.48,0.523615568483677,-0.54281605660092,-0.00175116690437084
14.49,0.53244612735624,-0.534160128898643,-0.00212223730732645
14.5,0.541109945196965,-0.525357815125931,-0.00248734943824952
14.51,0.549616221251434,-0.516429043759461,-0.00284504609447461
14.52,0.557976155293844,-0.507390105946409,-0.00319408246674773
14.53,0.566216068999464,-0.498208555811239,-0.00353610828516681
14.54,0.574323157859395,-0.488877687273594,-0.00387144450722519
14.55,0.582273766423768,-0.479405157542318,-0.00419945067593687
14.56,0.590044188761932,-0.469798668962763,-0.00451979105190519
14.57,0.597637784038913,-0.460043400319009,-0.00483663453607848
14.58,0.605106578380105,-0.450096352316126,-0.00515771378051692
14.59,0.612413905331374,-0.440001898341938,-0.00547020013686135
14.6,0.619516605638785,-0.429810293550334,-0.00575996706819547
14.61,0.626371586593781,-0.419571753580468,-0.00601289868552348
14.62,0.633022976680532,-0.409258065542023,-0.00623168316678862
14.63,0.639507736162622,-0.398841788074135,-0.00642518094419222
14.64,0.645784614571194,-0.388363202480839,-0.00659068263293389
14.65,0.651812400488932,-0.377862582487806,-0.00672534838567204
14.66,0.657560187277563,-0.367375926558646,-0.00682726516350433
14.67,0.66310334769237,-0.35688316627834,-0.00690159574283189
14.68,0.668454542059281,-0.346367274431544,-0.00695036466328662
14.69,0.673599429347168,-0.335820058620228,-0.00697396579168063
14.7,0.678523666590295,-0.32523332983008,-0.00697279329533923
14.71,0.683242545984485,-0.314602330207377,-0.00694879173460744
14.72,0.687815804455126,-0.303929869621889,-0.00690562551614884
14.73,0.692223427848831,-0.293211944991042,-0.00684218727214988
14.74,0.696441005846163,-0.282444095583878,-0.00675701756410481
14.75,0.700444475620505,-0.271621752373629,-0.00664889998986195
14.76,0.704292677748437,-0.260718340772191,-0.00652221148455514
14.77,0.708010887537371,-0.249740909236185,-0.00637898226794117
14.78,0.711556056776971,-0.238724680641493,-0.00621652564932089
14.79,0.714885144593216,-0.227704887545113,-0.00603215463495321
14.8,0.717971581402909,-0.216707454933409,-0.00582384539857049
14.81,0.720912383244173,-0.20568764107656,-0.00559585429446734
14.82,0.723703044680444,-0.194656834519367,-0.0053506858994913
14.83,0.726308781404836,-0.183643457351791,-0.0050897477831871
14.84,0.728694744583258,-0.172675961799721,-0.00481462985587953
14.85,0.730881268094487,-0.161777736850185,-0.00452395445658086
14.86,0.732957791380892,-0.150934663593312,-0.00421650223064018
14.87,0.734892373270004,-0.140115861167553,-0.00390074257021748
14.88,0.736648214608398,-0.129290383546073,-0.00358545954975172
14.89,0.738190036837049,-0.118427646544368,-0.00327940366176192
14.9,0.739605091013832,-0.107531816695563,-0.00298558906132572
14.91,0.740924841265194,-0.0966142827563037,-0.00269845343355919
14.92,0.74209775772619,-0.0856711459556551,-0.00241231891134391
14.93,0.743072346476278,-0.0746985117394691,-0.0021214434404879
14.94,0.743827749849434,-0.0636885304349996,-0.00182039662760554
14.95,0.744512374629185,-0.0526207611773052,-0.00150918785459233
14.96,0.745091234292084,-0.0415139476327346,-0.00119415515016433
14.97,0.745489121923816,-0.0303932809317605,-0.000881982034121188
14.98,0.745630835751024,-0.0192839686350632,-0.000579350339059759
14.99,0.745556569944778,-0.00817891970861716,-0.000287525837166489
15,0.745424349341306,0.00295583532236663,-1.10653107195102e-06
15.01,0.745182888117393,0.0140907295733089,0.000276405256882772
15.02,0.744775400860344,0.0251945747722179,0.000541297535884687
15.03,0.74414700593788,0.0362364112915435,0.0007899586439322
15.04,0.743345255258107,0.0472091244704249,0.00102611118997055
15.05,0.742420473030388,0.058137438956498,0.00124864702623763
15.06,0.74138238897385,0.0690464720551801,0.0014519830170124
15.07,0.740240726519603,0.0799613425969713,0.00163054068769201
15.08,0.738975883304069,0.090895614590256,0.00177823580326941
