m,Bx,By,Bz
25.85,-0.146384419333155,-0.740576280945424,-0.00392664801924898
25.86,-0.135152661272455,-0.742851600848032,-0.00407541336942315
25.87,-0.123966261642247,-0.745013609861973,-0.00421616562682722
25.88,-0.112790448850392,-0.74701553968686,-0.00434781976837896
25.89,-0.101590456968219,-0.748810617767175,-0.00446929146040373
25.9,-0.0903363892234512,-0.750376664296619,-0.00457981947143526
25.91,-0.0790429734727336,-0.751846944537525,-0.00468131023684519
25.92,-0.0677179020720507,-0.753197930512827,-0.0047746737940071
25.93,-0.0563631986889272,-0.754367033321654,-0.00486041403533725
25.94,-0.0449808945760226,-0.755291664296046,-0.00493903549324792
25.95,-0.0335600513126088,-0.756012202625147,-0.00501296173584582
25.96,-0.0220863538754132,-0.75667167527484,-0.00508451475131121
25.97,-0.0105812391796463,-0.757193995195662,-0.00515022815352324
25.98,0.000932829804403114,-0.757496014400093,-0.00520647957228645
25.99,0.0124346497235692,-0.757498427388199,-0.00524968939008909
26,0.0239725692428382,-0.757356461306304,-0.00528004728853732
26.01,0.0355444795262692,-0.757145945707738,-0.00530060407475564
26.02,0.0470993734123553,-0.756808433312497,-0.00531368113099017
26.03,0.0585862368482083,-0.756285483279989,-0.00532160551235072
26.04,0.0699588814245766,-0.755520450918929,-0.00532681111284469
26.05,0.0812282210730831,-0.754510777035941,-0.00533156610526162
26.06,0.0924309858102318,-0.753315433811881,-0.00533652384724415
26.07,0.103602484813307,-0.751996670227363,-0.0053421597120663
26.08,0.114778035338475,-0.75061673146815,-0.00534896119969824
26.09,0.12594679554095,-0.749101170783536,-0.00536130796651331
26.1,0.137065387202336,-0.747278148889213,-0.00538513417130407
26.11,0.148174344467174,-0.745223428019017,-0.00541836840818377
26.12,0.159315876477362,-0.743017693911588,-0.00545881417722081
26.13,0.17053154246136,-0.740734007910773,-0.00550466788560767
26.14,0.181823122436386,-0.738180205161928,-0.00556687043888882
26.15,0.193158068332419,-0.735305386789183,-0.0056474418581564
26.16,0.204508034431441,-0.732196716816944,-0.00574114104972897
26.17,0.21584468588181,-0.728941362955392,-0.00584273337054585
26.18,0.227152780000929,-0.725573816136112,-0.00595046822612045
26.19,0.238468187783953,-0.721902894902578,-0.00607686665906262
26.2,0.249764735497927,-0.717958693174202,-0.00621886645041834
26.21,0.261006474156631,-0.713808928215131,-0.00637088465079655
26.22,0.272157463171332,-0.709521321900033,-0.00652734381670688
26.23,0.283225489146928,-0.705046385462257,-0.00669230134015357
26.24,0.294238021795458,-0.700270725666686,-0.00687295744843245
26.25,0.305155009693834,-0.695254439237602,-0.00706083246998851
26.26,0.315935715802997,-0.690059448192473,-0.0072472952816706
26.27,0.326539503165108,-0.684741215428671,-0.00742414633528891
26.28,0.336950020030039,-0.679198773389026,-0.00759529930934281
26.29,0.347205817303864,-0.673401689638674,-0.00776447324935432
26.3,0.357352890552511,-0.667383001235015,-0.00793189586929691
26.31,0.367437239386796,-0.661175739895324,-0.00809779856119829
26.32,0.377497844037936,-0.654778271216978,-0.00826531780621362
26.33,0.387518608036284,-0.648082977671027,-0.00844209727432962
26.34,0.397468359595971,-0.641125787817895,-0.0086180274860569
26.35,0.407317251236788,-0.633960361799329,-0.0087812241848837
26.36,0.417035441926025,-0.626640363719056,-0.00891980749017922
26.37,0.426639941449027,-0.619127332020611,-0.00904258059824634
26.38,0.436154137037316,-0.611357650081881,-0.00915914693804924
26.39,0.445537864939651,-0.603385149509945,-0.00924978685079559
26.4,0.454750740123857,-0.59526409629418,-0.0092947024595183
26.41,0.463756822985468,-0.587041515201849,-0.00927500277541368
26.42,0.472598339157333,-0.578644286761476,-0.00919551916111805
26.43,0.481282204425234,-0.570074221468269,-0.0090719132017928
26.44,0.489789308472785,-0.561377926336124,-0.00891693588262048
26.45,0.498100546431696,-0.552602011026797,-0.00874334097667047
26.46,0.506206505595651,-0.543776362102007,-0.00856251954523235
26.47,0.514136191640741,-0.534861309474028,-0.00837259096881644
26.48,0.521902012789644,-0.525841994518841,-0.00816454742379387
26.49,0.529513801599504,-0.516707836182372,-0.00792937276859447
26.5,0.53698138922332,-0.507448252358811,-0.00765805140842444
26.51,0.544322357835597,-0.498040646656321,-0.00735054581812833
26.52,0.551540772626944,-0.488481978442109,-0.0070150810920584
26.53,0.55862506470139,-0.478792708805149,-0.00665432733148672
26.54,0.565563664393151,-0.468993305051024,-0.00627095270387008
26.55,0.572350178154547,-0.459096977609472,-0.00586747044626098
26.56,0.579032181954355,-0.449042049695781,-0.00544437971138386
26.57,0.58559283813774,-0.438858992782831,-0.00500316243062572
26.58,0.591992411366085,-0.428610619257477,-0.00454590702216929
26.59,0.598191173844325,-0.418359746249123,-0.00407470137039031
26.6,0.604179274876562,-0.408141954322934,-0.00359517898073089
26.61,0.610018167998759,-0.397907552279111,-0.00311325930917641
26.62,0.61569350536572,-0.387654003715249,-0.00261698656137541
26.63,0.621184759560048,-0.377383686066607,-0.00209337871222624
26.64,0.626471455639383,-0.367098964368279,-0.00152945232176391
26.65,0.631590333810423,-0.356788016015197,-0.000915959781019052
26.66,0.636569395295439,-0.346449839799413,-0.000265917991427082
26.67,0.641384915790613,-0.336100220871411,0.000400671286573798
26.68,0.646013168549953,-0.325754947189601,0.00106377885758797
26.69,0.650436258224131,-0.315433720312474,0.00170651249199719
26.7,0.654698665504715,-0.305168306177844,0.00234471668615213
26.71,0.658818221268746,-0.294914568533667,0.00297827734764885
26.72,0.662799024563339,-0.284613154744467,0.00359952629836378
26.73,0.666645167222018,-0.274204711787206,0.00420079496137486
26.74,0.670382895115446,-0.263632563006337,0.0047725603182263
26.75,0.674048387277635,-0.252908119319839,0.00531110337060598
26.76,0.677597189454558,-0.242098744315469,0.00582604918634345
26.77,0.680981156822629,-0.231273000739428,0.00632746802555141
26.78,0.684152665372674,-0.22049898210226,0.00682535155784477
26.79,0.687162276158068,-0.209748922260945,0.0073143369668451
26.8,0.690046424944483,-0.198991405648324,0.00778994242003894
26.81,0.692772807188863,-0.188255158020601,0.00825790492820607
26.82,0.695309121763204,-0.177568909041996,0.00872396125658165
26.83,0.697637850583713,-0.166960181808425,0.00919317684156867
26.84,0.699847778302116,-0.156428327724112,0.00966306477569549
26.85,0.701934798432343,-0.145945588608753,0.0101305978632388
26.86,0.703868376183645,-0.1354832405436,0.0105934862746415
26.87,0.70561797322965,-0.125012563356179,0.0110494400621321
26.88,0.70720217173733,-0.114528709248719,0.0114986051534392
26.89,0.708699143978999,-0.104058267360915,0.0119430881098823
26.9,0.71008050715077,-0.0935782524791171,0.0123788325996625
26.91,0.711313792779981,-0.0830637390037252,0.0128015647478661
26.92,0.712368096410709,-0.0724899853287395,0.0132070126294455
26.93,0.713326793359917,-0.0618525307511401,0.0135924270130058
26.94,0.714211970100493,-0.0511622809006471,0.0139595702734008
26.95,0.714966773403997,-0.0404253932740941,0.0143109676671129
26.96,0.715534350725157,-0.0296480321843492,0.014649144775289
26.97,0.715889812378468,-0.0188236271610306,0.014975798688977
26.98,0.716183781164811,-0.00789612107963943,0.0152873546099715
26.99,0.716385338838865,0.00308475559978814,0.0155837705048214
27,0.716423835473552,0.0140508256449873,0.0158659448450923
27.01,0.71622862907363,0.0249339033167277,0.0161347772929228
27.02,0.715838446202245,0.0356989311153379,0.0163908874684208
27.03,0.715406959614776,0.0463951323811632,0.0166328604215393
27.04,0.714898091750332,0.0570535031775716,0.0168584719526712
27.05,0.714270916847771,0.0677040316673786,0.0170654670881493
27.06,0.713484426977888,0.0783755732591561,0.0172516159971668
27.07,0.712513788858395,0.0890468869797681,0.0174159383024457
27.08,0.711391431516902,0.0997114275691949,0.0175579156738775
27.09,0.710161229569893,0.110387017396734,0.0176766817047549
27.1,0.708867054828794,0.1210914836814,0.0177713726071702
27.11,0.707507664914578,0.13182915892427,0.0178407833217537
27.12,0.705889907502599,0.14255331022219,0.0178823482342674
27.13,0.704047251278852,0.153294493114318,0.0178954722145912
27.14,0.702052013424537,0.164095528933802,0.0178798429377482
27.15,0.699976505449212,0.17499924727823,0.0178351501257289
27.16,0.697760343247412,0.186061999833167,0.0177570143844066
27.17,0.695264947023938,0.197268187667705,0.017642149592122
27.18,0.692565037026239,0.208523856857603,0.0174962880879571
27.19,0.689738254376174,0.219734388046353,0.0173252693415858
27.2,0.686855789338293,0.230807782175349,0.0171345572696531
27.21,0.683807734410958,0.24175228743042,0.0169188077524144
27.22,0.680558867339435,0.252616845767645,0.0166764992142433
27.23,0.677151179769317,0.263430239312974,0.0164104944098831
27.24,0.673626659507438,0.274221254975522,0.016123658227548
27.25,0.669996435357701,0.285006024942636,0.0158171139916694
27.26,0.666156764272408,0.295750300584841,0.0154859525464107
27.27,0.662122651516738,0.306464129464884,0.0151326020558967
27.28,0.657926427869123,0.317164427351914,0.0147605085335547
27.29,0.653600421399209,0.327868113610968,0.0143731226331653
27.3,0.649100043461096,0.338584593699288,0.0139698392187289
27.31,0.644356613352624,0.349300644412236,0.0135477048205262
27.32,0.639407968955222,0.360000708081573,0.0131087785497731
27.33,0.634292557743806,0.370669259590239,0.0126551240711766
27.34,0.629042151015099,0.381292072064473,0.0121884045235895
27.35,0.623565897718107,0.391880038320413,0.0117036868554735
27.36,0.617853510170738,0.402431709426103,0.0112026269633932
27.37,0.611944750353629,0.412936398236587,0.0106901259879734
27.38,0.605879380751329,0.423383422143885,0.010171091183149
27.39,0.599659922670809,0.43378478714506,0.00964395686003552
27.4,0.593191629706155,0.444188586876283,0.00909455796878118
27.41,0.586521412273747,0.454527929461661,0.00853879491026561
27.42,0.579711089774806,0.464725558230389,0.00799538514744978
27.43,0.572822490349771,0.474704223743156,0.00748304957238118
27.44,0.565850625211401,0.484450543345526,0.00699998106860878
27.45,0.55874082837085,0.494019161211666,0.00653174948800937
27.46,0.551492471149683,0.503424422690901,0.00608198804054576
27.47,0.544104993539153,0.512680611622384,0.00565435536296972
27.48,0.536574662938026,0.521801757119882,0.00525105875001044
27.49,0.528860529047847,0.530793661048076,0.00485632369634723
27.5,0.520964060481917,0.539653994981871,0.00447192637194227
27.51,0.512903140816227,0.548380334277157,0.00410691844565106
27.52,0.504695653515717,0.556970256367774,0.00377035562606633
27.53,0.496336238763236,0.565436182430824,0.00346220378161613
27.54,0.487772516997503,0.573807084715244,0.00316170057161227
27.55,0.479028995751515,0.582047678110802,0.00287553965523991
27.56,0.470136364817846,0.590118187803685,0.00261274165856376
27.57,0.461125303054471,0.597978857979468,0.00238232567413965
27.58,0.451945657662684,0.605674721798852,0.00216440579929747
27.59,0.442577806884844,0.613233220676322,0.0019475654129138
27.6,0.43309147140337,0.620595016127481,0.00175120139311337
27.61,0.423556378947682,0.627700783815383,0.00159470177092162
27.62,0.414034337399242,0.634501913273657,0.00149167363234078
27.63,0.404484701413652,0.641073513086005,0.00139674538738199
27.64,0.394885833383968,0.64743547691408,0.00131034706131881
27.65,0.385235750710007,0.65357793900819,0.00125073694789807
27.66,0.375532471846119,0.659491033395914,0.00123617489033306
27.67,0.365779510652577,0.665190670838789,0.00126053115496051
27.68,0.355979887957583,0.670732384660512,0.0012740989901719
27.69,0.346111716709436,0.676097612044938,0.0012910953193469
27.7,0.336151918744366,0.681263378738225,0.00132973844304253
27.71,0.326077346750445,0.686206945099505,0.0014081714770152
27.72,0.315855142059181,0.690975634526854,0.00151530481050199
27.73,0.305498571607441,0.69559720432546,0.00162973261305681
27.74,0.2950471474812,0.700041679102534,0.00174638143002301
27.75,0.284540384806409,0.704279088208095,0.0018601843622538
27.76,0.274007689337192,0.708292948100775,0.00196791525418964
27.77,0.263397511159771,0.712168411647168,0.00208059526571588
27.78,0.252723410527073,0.715892173861857,0.00219663121097184
27.79,0.24201960989815,0.719422294666117,0.002310606966041
27.8,0.231320335985626,0.722716838206745,0.0024171161892857
27.81,0.220625813650597,0.725791953645454,0.00251835684805285
27.82,0.209892358801547,0.728741058272362,0.00262691348417395
27.83,0.199155985088781,0.731523545012356,0.00273810096137019
27.84,0.188456191148133,0.734092910744718,0.00284647135517928
27.85,0.177832620519567,0.73640393934689,0.00294671731479718
27.86,0.167318452604598,0.738542664609803,0.00304699255977402
27.87,0.156875447602083,0.740556921232928,0.00314985175331997
27.88,0.146442516113682,0.74240833720421,0.00324839304527819
27.89,0.135958576256687,0.744058539186438,0.0033357221624912
27.9,0.125372783652758,0.74549361446002,0.00340611818816132
27.91,0.114717764323725,0.746841863794331,0.00346405711539609
27.92,0.104001827734058,0.748076707814331,0.00351239415164718
27.93,0.0932217076519187,0.749135918296911,0.00355276491161671
27.94,0.0823741447747221,0.749957266895652,0.00358681187513228
27.95,0.0714255654996719,0.750584608035007,0.00361794431426103
27.96,0.0603512884764045,0.751155052222708,0.00364803438524951
27.97,0.0492189739809992,0.75158549896316,0.00367272931250447
27.98,0.0380985017823039,0.75178657346763,0.0036875540755243
27.99,0.0270580740705475,0.751673431123968,0.00368812116866241
28,0.0160660866746663,0.751402705276414,0.00367523444651391
28.01,0.00508974895601424,0.751057328640676,0.00365187503430467
28.02,-0.00586107168273838,0.750592069548174,0.00361949701068861
28.03,-0.0167765026469234,0.749961697590954,0.00357955689198253
28.04,-0.0276399907488701,0.749120673237499,0.00353373888266709
28.05,-0.0384247873505452,0.748059210306515,0.00348381835357558
28.06,-0.0491716869288695,0.746826505171731,0.00342888533994491
28.07,-0.059930354601575,0.745476092214368,0.00336770898085066
28.08,-0.0707504613513262,0.744061499493731,0.00329904849794786
28.09,-0.0816279736887303,0.742497218485714,0.00322186293919653
28.1,-0.0925127383531481,0.740615003093146,0.00313845866840683
28.11,-0.10343941090571,0.738493236060877,0.0030531734762659
28.12,-0.114444185268478,0.73621448139049,0.00297035725101728
28.13,-0.125563978358277,0.733852758404254,0.0028945832684767
28.14,-0.136832746457934,0.731218090320959,0.00283457190499585
28.15,-0.148204275752652,0.728269176032566,0.00278750811167499
28.16,-0.159610286584771,0.725097574740481,0.00274580146355777
28.17,-0.170982504453878,0.721794857652322,0.00270188608765899
28.18,-0.182268869962547,0.718403285848452,0.00265123779901535
28.19,-0.193509518297287,0.714756718840472,0.00260294175164983
28.2,-0.204716449032563,0.71087625430427,0.00255565040057523
28.21,-0.215893399048915,0.706814170630106,0.0025061657194816
28.22,-0.227044111420796,0.702622746027811,0.00245129417250825
28.23,-0.238160264449254,0.698258232330046,0.00238624357796417
28.24,-0.249233959171639,0.693631268934003,0.00231429081461475
28.25,-0.260278544272807,0.688789175749806,0.00224673765862104
28.26,-0.271307529500452,0.683780425126199,0.00219495407516897
28.27,-0.282332630521652,0.678647686163137,0.00217084627753581
28.28,-0.293329616262833,0.673305592737207,0.00219009650833865
28.29,-0.304302056695362,0.667728308617053,0.00224308999485468
28.3,-0.315270329425311,0.661939805502667,0.00231275903569782
28.31,-0.326254814864676,0.655964052924817,0.00238203856673986
28.32,-0.337273226221258,0.649792173061088,0.00243970971583784
28.33,-0.348318062674616,0.643324862124764,0.00249985329186684
28.34,-0.359369998173689,0.636599004069516,0.00256403962530235
28.35,-0.37040984044875,0.629666926413216,0.00263169842973131
28.36,-0.381418403265716,0.622580958989571,0.00270226044955122
28.37,-0.392435147442137,0.615295790384534,0.00277908277408202
28.38,-0.403474529505624,0.607753371691653,0.00286380773919955
28.39,-0.414457629621576,0.600019626560947,0.00295180532835931
28.4,-0.42530533571345,0.592160782745576,0.0030384349707856
28.41,-0.435943764092368,0.584236736716061,0.00311944948206989
28.42,-0.446402721773082,0.57619632959894,0.00319779641228241
28.43,-0.456714960809606,0.5680186076292,0.0032752033455455
28.44,-0.466891548942471,0.559713303144106,0.00335163588211044
28.45,-0.476943555027351,0.551290147283673,0.00342706058545133
28.46,-0.48688039864439,0.542748055687185,0.00350228054305222
28.47,-0.496701902422239,0.534058360641864,0.0035792163120664
28.48,-0.506406731809047,0.525226001127991,0.00365601058395256
28.49,-0.515993792575314,0.516259111443795,0.00373051564086438
28.5,-0.525461991289441,0.507165826382364,0.00380058663238337
28.51,-0.534830949416981,0.497926102830319,0.00386428252513454
28.52,-0.544103632324243,0.488523896599516,0.00392367207850205
28.53,-0.553253350878452,0.478974085099223,0.0039825425566661
28.54,-0.562253410208861,0.469291549222634,0.00404472413988486
28.55,-0.571087488953978,0.459481322364113,0.0041150613683246
28.56,-0.57983826883258,0.449461616780304,0.00420396763825458
28.57,-0.588463503662424,0.439284288209386,0.00430112370741351
28.58,-0.596879468201763,0.429042315507505,0.00439118594634972
28.59,-0.605002447946576,0.418828687192306,0.00445881171946164
28.6,-0.612798756769059,0.408702440259463,0.00449591700234987
28.61,-0.620366923609461,0.398601451496499,0.00451549515066413
28.62,-0.627703569010425,0.388499586112667,0.0045176204143319
28.63,-0.634796703548997,0.378375525463762,0.00450122504478421
28.64,-0.641634437869849,0.368207983150538,0.0044652375346783
28.65,-0.648262506816532,0.35799639206306,0.00440673013465135
28.66,-0.654710312742359,0.347748512807877,0.00432852262625322
28.67,-0.66095516614708,0.337459644728719,0.00423741808629057
28.68,-0.666974376923855,0.327125089919911,0.00414022063635004
28.69,-0.672754284547245,0.316741333759258,0.00404414633464609
28.7,-0.678359848300555,0.306312743441091,0.00395420336120964
28.71,-0.683792958262804,0.295830882921196,0.0038613146987128
28.72,-0.689034016178082,0.285284051440769,0.00375436539036583
28.73,-0.694063422265584,0.274660550740814,0.00362224146223405
28.74,-0.698902964604954,0.263930906478798,0.00345908893329362
28.75,-0.70361959574555,0.253075530215754,0.0032738979705469
28.76,-0.708164294141458,0.24215266653454,0.0030696311949167
28.77,-0.712482621738046,0.23122354176984,0.00284876360370885
28.78,-0.71652108299302,0.220348718667522,0.00261376854530864
28.79,-0.720358822538494,0.209490116209954,0.0023663248712229
28.8,-0.724038417394998,0.198623550127228,0.00210661350903382
28.81,-0.727508430371138,0.187789634858137,0.00183458603119856
28.82,-0.730717422751854,0.177028986913432,0.00155024748616023
28.83,-0.733634705378435,0.166385306912626,0.00125387579078889
28.84,-0.736379382650148,0.155882535454292,0.00094754532218062
28.85,-0.738962064113109,0.145455311268652,0.000631604389436347
28.86,-0.741361217698934,0.135027146634979,0.00030595255486458
28.87,-0.743555302257073,0.124521556567832,-2.95112052072534e-05
28.88,-0.745577667938824,0.113900078391859,-0.000377811331649288
28.89,-0.747509549408998,0.103211865377156,-0.000740220726599192
28.9,-0.749305696331621,0.0924653785216606,-0.00110772449655235
28.91,-0.750916709705423,0.0816669692806674,-0.00147097606414089
28.92,-0.752295664043767,0.0708222712991096,-0.00182072479804759
28.93,-0.75354944388409,0.0598975666055443,-0.00215646076261985
28.94,-0.754706259808233,0.048899445079611,-0.00248323855335524
28.95,-0.755694973648475,0.0378668171232923,-0.00280389642067245
28.96,-0.756444451121682,0.0268386015757407,-0.00312127475842721
28.97,-0.756925532694213,0.0158351355436006,-0.00343696622872994
28.98,-0.757328911235979,0.00478481357341337,-0.00374608373008794
28.99,-0.757620833456498,-0.00627586285799353,-0.00405073569003653
29,-0.757720559779584,-0.01728892995505,-0.0043543903332067
29.01,-0.757547356612967,-0.0281964144283111,-0.00466051896811052
29.02,-0.75714742472584,-0.0389551679110329,-0.00497401997831523
29.03,-0.756691453300068,-0.049600745367114,-0.00529401569734647
29.04,-0.756139219569846,-0.0601935619452803,-0.00561172680612955
29.05,-0.755445779337101,-0.0707939877087504,-0.00591826374874235
29.06,-0.754565500613818,-0.0814602488361987,-0.00620495358301236
29.07,-0.753451486099271,-0.0921614368089805,-0.00647333703765914
29.08,-0.752136349253416,-0.102878037693194,-0.00672702967313422
29.09,-0.750677168230683,-0.113627103873032,-0.00696660426555061
29.1,-0.749131016455296,-0.124425701729203,-0.00719257206468461
29.11,-0.747493101412759,-0.13528783429032,-0.00740554801012418
29.12,-0.745513406882695,-0.14620139276436,-0.00760558418273045
29.13,-0.74324468656603,-0.157148986342382,-0.00779076348770195
29.14,-0.740788262606443,-0.168114360930343,-0.00795899497074774
29.15,-0.738245458794436,-0.179081273759434,-0.00810818811137048
29.16,-0.735551631949508,-0.190060965926997,-0.00823663164815024
29.17,-0.732540956789488,-0.201065139679491,-0.00834462664142245
29.18,-0.729293728200527,-0.212053543179856,-0.00843327663715084
29.19,-0.725893086853191,-0.222985407929979,-0.00850363819428737
29.2,-0.722413910820114,-0.233820834967691,-0.00855639649352251
29.21,-0.718723283584198,-0.244555712085563,-0.00858481978369791
29.22,-0.71478316152846,-0.255212285750354,-0.00859182628553613
29.23,-0.710642052281571,-0.265809278421792,-0.00858509595827144
29.24,-0.706348460628923,-0.276365417730316,-0.00857231307063358
29.25,-0.701909209100068,-0.286890698993706,-0.00856004883641701
29.26,-0.697190302371391,-0.297361522200454,-0.00854549652888253
29.27,-0.692220082747428,-0.307782874726539,-0.00852292713931643
29.28,-0.687048476051452,-0.318163997430028,-0.00848675198701386
29.29,-0.681725406353937,-0.328514136538377,-0.00843138706600861
29.3,-0.676201670703673,-0.338840846979709,-0.00835108995466374
29.31,-0.670394401860702,-0.349135585710088,-0.0082486033828973
29.32,-0.664347076355768,-0.359382535796565,-0.00813207163353086
29.33,-0.658103713619527,-0.369565874347378,-0.00800965783690408
29.34,-0.651699313946571,-0.379673351407364,-0.00788854264327399
29.35,-0.645022979629737,-0.389744308537786,-0.00775905692629207
29.36,-0.638080952564227,-0.399757386833674,-0.00762232380428023
29.37,-0.630941198698521,-0.409664861239758,-0.00748606467175295
29.38,-0.623671688925086,-0.419419023520378,-0.00735795423084259
29.39,-0.616301439655722,-0.42899400330285,-0.00724185273185398
29.4,-0.60873971872444,-0.438437100655378,-0.00712865826246541
29.41,-0.601009299219309,-0.447739349130071,-0.00701890229700623
29.42,-0.593145753203583,-0.456884928965915,-0.00691431553488553
29.43,-0.585184653285417,-0.465858024188391,-0.00681663952278301
29.44,-0.57711300666606,-0.474659148744585,-0.00672260478351183
29.45,-0.568895180867241,-0.483307162475991,-0.00662828805187438
29.46,-0.560538677549015,-0.491812122867776,-0.00653523126029494
29.47,-0.552051019583956,-0.500184091206675,-0.00644494225224453
29.48,-0.543437137645158,-0.508432858729298,-0.00635814293157765
29.49,-0.534668820314129,-0.516562176485365,-0.00626680400989888
29.5,-0.525739780788445,-0.524572552980499,-0.00617255685951479
29.51,-0.516654435701008,-0.532464954685427,-0.00608066267506513
29.52,-0.507417201123998,-0.540240348533187,-0.00599638728368446
29.53,-0.498002450109735,-0.547922239422034,-0.00591738810872751
29.54,-0.488355657106078,-0.555549077483889,-0.00582903670933253
29.55,-0.478548713029064,-0.563057059973921,-0.005743405519198
29.56,-0.468661710040292,-0.570376005653336,-0.00567442906918164
29.57,-0.458774694112742,-0.577435794173994,-0.00563603438978291
29.58,-0.448872061098936,-0.584259436901156,-0.00561721273571376
29.59,-0.438908159955019,-0.590899885880907,-0.00560217692179737
29.6,-0.428905720852793,-0.597343842927884,-0.00559439055704604
29.61,-0.41888747477522,-0.60357801243081,-0.00559732495475523
29.62,-0.408873322601345,-0.609595953331838,-0.00561153058725959
29.63,-0.398848704063435,-0.615453465613356,-0.00561335027116343
29.64,-0.388805649927484,-0.621148652542114,-0.00560861897795548
29.65,-0.37874248925868,-0.626660011675553,-0.00561202815102821
29.66,-0.368657553340162,-0.631966040424524,-0.00563827190444564
29.67,-0.358563256179423,-0.637066818750606,-0.00568620942299218
29.68,-0.348474349857828,-0.642009971120389,-0.00572494353378319
29.69,-0.338348954062273,-0.646799987773683,-0.00576032695615408
29.7,-0.328142593754062,-0.651438506617373,-0.005800442439297
29.71,-0.317810722886631,-0.65592740534725,-0.00585333476343335
29.72,-0.307313265703043,-0.6603119293687,-0.00591513799732128
29.73,-0.296680886910031,-0.664594981309153,-0.00597747696121614
29.74,-0.285970026381557,-0.668733557890415,-0.00603808498988247
29.75,-0.275237133534869,-0.672684671413998,-0.00609467528924738
29.76,-0.264522738152254,-0.676419530439436,-0.00614752061141374
29.77,-0.253750397460683,-0.680016936859298,-0.00621330124233595
29.78,-0.24294698183112,-0.683469675393579,-0.00628786646501232
29.79,-0.232169235685074,-0.686744472877105,-0.00636188555483642
29.8,-0.221473906968523,-0.689808062529837,-0.00642603064233649
29.81,-0.210898931480115,-0.692672084605097,-0.00648014783536507
29.82,-0.200410237456495,-0.69541122368013,-0.00653769736146192
29.83,-0.189971858098024,-0.698007150640106,-0.00659385239164094
29.84,-0.179548689070714,-0.700437685246549,-0.00664300345901229
29.85,-0.169106294793051,-0.70268168290767,-0.00667967197936557
29.86,-0.158667012689568,-0.704801654817748,-0.00670907163683312
29.87,-0.148238132688001,-0.706821416779827,-0.00673467345843713
29.88,-0.137792296670387,-0.708707809611047,-0.00675381958576747
29.89,-0.127302149744137,-0.710427671320294,-0.00676385971891183
29.9,-0.116741086359633,-0.711968592087705,-0.00676321970287173
29.91,-0.106105122462211,-0.713430444278332,-0.00675711492816612
29.92,-0.0954162862184442,-0.714785208137996,-0.00674584129588499
29.93,-0.084698049584979,-0.71597731162732,-0.00672840332095674
29.94,-0.0739738902700049,-0.716951185585924,-0.00670381300748479
29.95,-0.0632260403279381,-0.717735049283413,-0.00667448531021124
29.96,-0.0524166375186714,-0.718438497796139,-0.00664444749932572
29.97,-0.0416005321173752,-0.71901544720512,-0.00661005883782875
29.98,-0.0308347902760721,-0.71941573335715,-0.00656750790184705
29.99,-0.0201759339002557,-0.719593288710131,-0.0065131109055875
30,-0.00963359302799663,-0.71968015440826,-0.00644920456877764
30.01,0.000836102163341333,-0.719711909206333,-0.00637824694015999
30.02,0.0112749109603357,-0.719621385060075,-0.0063002806914107
30.03,0.0217245768043861,-0.719341415869375,-0.00621534575831554
30.04,0.0322163663267511,-0.718831729145932,-0.0061241149882357
30.05,0.0427209870852531,-0.718200870039882,-0.00602971210901129
30.06,0.0532403204233779,-0.717467110766371,-0.00593154347276315
30.07,0.0637841558896669,-0.716627715345929,-0.00582839700655693
30.08,0.0743622818516955,-0.715679945684414,-0.00571904062443309
30.09,0.0849596396742207,-0.714568451403737,-0.00560352852166999
30.1,0.0955600370052763,-0.71323635644562,-0.00548501331431805
30.11,0.106198208935945,-0.711735174524831,-0.00536615495885328
30.12,0.11690956024413,-0.710117848696903,-0.00524960035857543
30.13,0.127730196200383,-0.708428040730815,-0.00513826992485315
30.14,0.138690550313087,-0.706461798202628,-0.00504064863824302
30.15,0.149743844183975,-0.704190203451698,-0.00495500651654288
30.16,0.160823585777989,-0.701712731855729,-0.00487498163579302
30.17,0.171863294441248,-0.699128866454939,-0.00479421999141044
30.18,0.182815979446347,-0.696482956104063,-0.00470920236228282
30.19,0.193729406263322,-0.693600650826739,-0.00462846119231037
30.2,0.204603231896477,-0.690511953139044,-0.00455111670417301
30.21,0.215427267250965,-0.687278584239772,-0.00447475547369611
30.22,0.226191330403328,-0.683962266966855,-0.00439697361251773
30.23,0.236870919473904,-0.680534197423337,-0.00432010069354108
30.24,0.247465754106827,-0.676906666966458,-0.00424772359640654
30.25,0.258014298897594,-0.673101771970523,-0.00417653675623314
30.26,0.268555211491739,-0.669142372080005,-0.00410319412565749
30.27,0.279123724069391,-0.665044802001981,-0.00402440378449413
30.28,0.289684396659011,-0.660705805199525,-0.00393996613979023
30.29,0.300231531442847,-0.656114686757492,-0.00385424320364521
30.3,0.310784818865882,-0.651314058192299,-0.00377186483659154
30.31,0.321363944617291,-0.64634653205461,-0.00369749973547993
30.32,0.331999206225477,-0.641212849527832,-0.00363722388439344
30.33,0.342712783619843,-0.635797830351176,-0.00359537647587891
30.34,0.353440022056887,-0.63014378243921,-0.00356399156425948
30.35,0.364109706292394,-0.624310345666202,-0.00353420071565336
30.36,0.374650627800629,-0.618357167885945,-0.00349713918928224
30.37,0.385067638250435,-0.612247669427066,-0.0034535759846431
30.38,0.395406231633651,-0.605921088613488,-0.00340980174109063
30.39,0.405639134059677,-0.599424040579531,-0.00336300296238341
